paper_id,p_comp,p_value
10.1111:sms.14717,=,0.02
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,=,0.001
10.1111:sms.14717,=,0.001
10.1111:sms.14717,=,0.001
10.1111:sms.14717,=,0.001
10.1111:sms.14717,=,0.001
10.1111:sms.14717,=,0.001
10.1111:sms.14717,=,0.001
10.1111:sms.14717,<,0.05
10.1111:sms.14717,=,0.55
10.1111:sms.14717,=,0.62
10.1111:sms.14717,=,0.93
10.1111:sms.14717,=,0.56
10.1111:sms.14717,=,0.77
10.1111:sms.14717,=,0.8
10.1111:sms.14717,=,0.6
10.1111:sms.14717,=,0.54
10.1111:sms.14717,=,0.44
10.1111:sms.14717,=,0.5
10.1111:sms.14717,=,0.45
10.1111:sms.14717,=,0.5
10.1111:sms.14717,=,0.5
10.1111:sms.14717,=,0.56
10.1111:sms.14717,=,0.94
10.1111:sms.14717,=,0.57
10.1111:sms.14717,=,0.01
10.1111:sms.14717,=,0.02
10.1111:sms.14717,=,0.001
10.1111:sms.14717,=,0.001
10.1111:sms.14717,=,0.001
10.1111:sms.14717,<,0.05
10.1111:sms.14717,>,0.05
10.1111:sms.14717,=,0.001
10.1111:sms.14717,<,0.05
10.1111:sms.14717,=,0.95
10.1111:sms.14717,=,0.83
10.1111:sms.14717,=,0.001
10.1111:sms.14717,<,0.05
10.1111:sms.14717,=,0.99
10.1111:sms.14717,=,0.8
10.1111:sms.14717,=,0.001
10.1111:sms.14717,<,0.05
10.1111:sms.14717,>,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,=,0.001
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,=,0.2
10.1111:sms.14717,=,0.001
10.1111:sms.14717,<,0.05
10.1111:sms.14717,=,0.002
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1111:sms.14717,<,0.05
10.1123:ijsnem.2016-0111,<,0.001
10.1123:ijsnem.2016-0111,=,0.004
10.1123:ijsnem.2016-0111,=,0.007
10.1123:ijsnem.2016-0111,=,0.737
10.1123:ijsnem.2016-0111,=,0.107
10.1123:ijsnem.2016-0111,=,0.849
10.1123:ijsnem.2016-0111,<,0.05
10.1123:ijsnem.2016-0111,=,0.761
10.1123:ijsnem.2016-0111,<,0.001
10.1123:ijsnem.2016-0111,=,0.004
10.1123:ijsnem.2016-0111,=,0.007
10.1123:ijsnem.2016-0111,=,0.737
10.1123:ijsnem.2016-0111,=,0.221
10.1123:ijsnem.2016-0111,=,0.55
10.1123:ijsnem.2016-0111,=,0.345
10.1123:ijsnem.2016-0111,=,0.783
10.1123:ijsnem.2016-0111,=,0.788
10.1123:ijsnem.2016-0111,=,0.83
10.1123:ijsnem.2016-0111,=,0.107
10.1123:ijsnem.2016-0111,=,0.391
10.1123:ijsnem.2016-0111,<,0.001
10.1123:ijsnem.2016-0111,=,0.849
10.1123:ijsnem.2016-0111,=,0.787
10.1123:ijsnem.2016-0111,=,0.123
10.1123:ijsnem.2016-0111,=,0.422
10.1123:ijsnem.2016-0111,=,0.864
10.1123:ijsnem.2016-0111,=,0.625
10.1123:ijsnem.2016-0111,=,0.627
10.1123:ijsnem.2016-0111,<,0.001
10.1123:ijsnem.2016-0111,<,0.001
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.001
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.01
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0129,<,0.05
10.1123:ijsnem.2017-0161,<,0.05
10.1123:ijsnem.2017-0161,<,0.05
10.1123:ijsnem.2017-0161,=,0.1
10.1123:ijsnem.2017-0161,<,0.05
10.1123:ijsnem.2017-0161,=,0.07
10.1123:ijsnem.2017-0161,>,0.05
10.1123:ijsnem.2017-0161,=,0.25
10.1123:ijsnem.2017-0161,<,0.001
10.1123:ijsnem.2017-0161,=,0.61
10.1123:ijsnem.2017-0161,=,0.93
10.1123:ijsnem.2017-0161,=,0.02
10.1123:ijsnem.2017-0161,=,0.01
10.1123:ijsnem.2017-0161,=,0.003
10.1123:ijsnem.2017-0161,=,0.03
10.1123:ijsnem.2017-0161,=,0.01
10.1123:ijsnem.2017-0161,=,0.02
10.1123:ijsnem.2017-0161,=,0.01
10.1123:ijsnem.2017-0161,=,0.01
10.1123:ijsnem.2017-0161,=,0.03
10.1123:ijsnem.2017-0161,=,0.02
10.1123:ijsnem.2017-0161,=,0.01
10.1123:ijsnem.2017-0161,=,0.01
10.1123:ijsnem.2017-0161,<,0.05
10.1123:ijsnem.2017-0161,>,0.05
10.1123:ijsnem.2017-0161,>,0.05
10.1123:ijsnem.2017-0161,=,0.02
10.1123:ijsnem.2017-0161,=,0.07
10.1123:ijsnem.2017-0161,>,0.05
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0214,=,0.032
10.1123:ijsnem.2018-0214,=,0.01
10.1123:ijsnem.2018-0214,=,0.001
10.1123:ijsnem.2018-0214,=,0.001
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0214,>,0.05
10.1123:ijsnem.2018-0214,>,0.05
10.1123:ijsnem.2018-0214,=,0.01
10.1123:ijsnem.2018-0214,=,0.42
10.1123:ijsnem.2018-0214,=,0.01
10.1123:ijsnem.2018-0214,=,0.17
10.1123:ijsnem.2018-0214,=,0.42
10.1123:ijsnem.2018-0214,=,0.49
10.1123:ijsnem.2018-0214,=,0.38
10.1123:ijsnem.2018-0214,=,0.54
10.1123:ijsnem.2018-0214,=,0.41
10.1123:ijsnem.2018-0214,=,0.38
10.1123:ijsnem.2018-0214,=,0.02
10.1123:ijsnem.2018-0214,=,0.005
10.1123:ijsnem.2018-0214,=,0.02
10.1123:ijsnem.2018-0214,=,0.012
10.1123:ijsnem.2018-0214,=,0.001
10.1123:ijsnem.2018-0214,=,0.032
10.1123:ijsnem.2018-0214,=,0.001
10.1123:ijsnem.2018-0214,=,0.04
10.1123:ijsnem.2018-0214,=,0.38
10.1123:ijsnem.2018-0214,=,0.47
10.1123:ijsnem.2018-0214,=,0.31
10.1123:ijsnem.2018-0214,=,0.01
10.1123:ijsnem.2018-0214,=,0.536
10.1123:ijsnem.2018-0214,=,0.11
10.1123:ijsnem.2018-0214,=,0.37
10.1123:ijsnem.2018-0214,=,0.014
10.1123:ijsnem.2018-0214,=,0.007
10.1123:ijsnem.2018-0214,=,0.78
10.1123:ijsnem.2018-0214,=,0.001
10.1123:ijsnem.2018-0214,=,0.001
10.1123:ijsnem.2018-0214,=,0.002
10.1123:ijsnem.2018-0214,=,0.12
10.1123:ijsnem.2018-0214,=,0.27
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0214,<,0.05
10.1123:ijsnem.2018-0286,<,0.01
10.1123:ijsnem.2018-0286,<,0.01
10.1123:ijsnem.2018-0286,<,0.01
10.1123:ijsnem.2018-0286,<,0.01
10.1123:ijsnem.2018-0286,>,0.05
10.1123:ijsnem.2018-0286,=,0.01
10.1123:ijsnem.2018-0286,>,0.05
10.1123:ijsnem.2018-0286,>,0.05
10.1123:ijsnem.2018-0286,>,0.05
10.1123:ijsnem.2018-0286,=,0.9
10.1123:ijsnem.2018-0286,<,0.001
10.1123:ijsnem.2018-0286,<,0.001
10.1123:ijsnem.2018-0286,<,0.001
10.1123:ijsnem.2018-0286,<,0.05
10.1123:ijsnem.2018-0286,<,0.001
10.1123:ijsnem.2018-0286,<,0.05
10.1123:ijsnem.2018-0286,≤,0.05
10.1123:ijsnem.2018-0286,>,0.05
10.1123:ijsnem.2018-0286,<,0.05
10.1123:ijsnem.2018-0286,<,0.001
10.1123:ijsnem.2018-0286,=,0.07
10.1123:ijsnem.2018-0286,<,0.01
10.1123:ijsnem.2018-0286,<,0.01
10.1123:ijsnem.2018-0286,=,0.01
10.1123:ijsnem.2018-0286,<,0.05
10.1123:ijsnem.2018-0286,<,0.05
10.1123:ijsnem.2018-0286,=,0.003
10.1123:ijsnem.2018-0398,=,0.005
10.1123:ijsnem.2018-0398,=,0.004
10.1123:ijsnem.2018-0398,=,0.044
10.1123:ijsnem.2018-0398,=,0.005
10.1123:ijsnem.2018-0398,=,0.004
10.1123:ijsnem.2018-0398,=,0.032
10.1123:ijsnem.2018-0398,=,0.14
10.1123:ijsnem.2018-0398,<,0.05
10.1123:ijsnem.2018-0398,=,0.221
10.1123:ijsnem.2018-0398,=,0.154
10.1123:ijsnem.2018-0398,=,0.52
10.1123:ijsnem.2018-0398,=,0.858
10.1123:ijsnem.2018-0398,=,0.442
10.1123:ijsnem.2018-0398,=,0.24
10.1123:ijsnem.2018-0398,=,0.958
10.1123:ijsnem.2018-0398,=,0.304
10.1123:ijsnem.2018-0398,=,0.954
10.1123:ijsnem.2018-0398,=,0.006
10.1123:ijsnem.2018-0398,=,0.019
10.1123:ijsnem.2018-0398,=,0.031
10.1123:ijsnem.2018-0398,=,0.023
10.1123:ijsnem.2018-0398,=,0.81
10.1123:ijsnem.2018-0398,=,0.902
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,=,0.002
10.1123:ijsnem.2018-0398,=,0.676
10.1123:ijsnem.2018-0398,=,0.463
10.1123:ijsnem.2018-0398,=,0.696
10.1123:ijsnem.2018-0398,<,0.05
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,<,0.001
10.1123:ijsnem.2018-0398,=,0.032
10.1123:ijsnem.2018-0398,<,0.05
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,<,0.001
10.1123:ijsnem.2018-0398,=,0.032
10.1123:ijsnem.2018-0398,<,0.05
10.1123:ijsnem.2018-0398,<,0.05
10.1123:ijsnem.2018-0398,<,0.05
10.1123:ijsnem.2018-0398,<,0.05
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2018-0398,=,0.001
10.1123:ijsnem.2019-0073,=,0.46
10.1123:ijsnem.2019-0073,>,0.05
10.1123:ijsnem.2019-0073,<,0.05
10.1123:ijsnem.2019-0073,=,0.2
10.1123:ijsnem.2019-0073,=,0.5
10.1123:ijsnem.2019-0073,=,0.8
10.1123:ijsnem.2019-0073,=,0.46
10.1123:ijsnem.2019-0073,=,0.62
10.1123:ijsnem.2019-0073,=,0.05
10.1123:ijsnem.2019-0073,=,0.64
10.1123:ijsnem.2019-0073,=,0.01
10.1123:ijsnem.2019-0073,<,0.001
10.1123:ijsnem.2019-0073,=,0.94
10.1123:ijsnem.2019-0073,<,0.001
10.1123:ijsnem.2019-0073,<,0.05
10.1123:ijsnem.2019-0073,=,0.02
10.1123:ijsnem.2019-0073,=,0.02
10.1123:ijsnem.2019-0073,=,0.03
10.1123:ijsnem.2019-0073,=,0.03
10.1123:ijsnem.2019-0073,<,0.05
10.1123:ijsnem.2019-0073,=,0.09
10.1123:ijsnem.2019-0073,=,0.11
10.1123:ijsnem.2019-0073,=,0.82
10.1123:ijsnem.2019-0073,=,0
10.1123:ijsnem.2019-0073,<,0.001
10.1123:ijsnem.2019-0073,=,0.86
10.1123:ijsnem.2019-0073,<,0.001
10.1123:ijsnem.2019-0073,<,0.05
10.1123:ijsnem.2019-0073,=,0.09
10.1123:ijsnem.2019-0073,<,0.05
10.1123:ijsnem.2019-0073,=,0.58
10.1123:ijsnem.2019-0073,=,0.05
10.1123:ijsnem.2019-0073,=,0.4
10.1123:ijsnem.2019-0073,=,0.05
10.1123:ijsnem.2019-0073,<,1e-4
10.1123:ijsnem.2019-0073,=,0.68
10.1123:ijsnem.2019-0073,<,1e-4
10.1123:ijsnem.2019-0073,<,0.05
10.1123:ijsnem.2019-0073,<,0.05
10.1123:ijsnem.2019-0073,<,0.05
10.1123:ijsnem.2019-0090,=,0.266
10.1123:ijsnem.2019-0090,=,0.65
10.1123:ijsnem.2019-0090,=,0.765
10.1123:ijsnem.2019-0090,=,0.466
10.1123:ijsnem.2019-0090,=,0.633
10.1123:ijsnem.2019-0090,=,0.262
10.1123:ijsnem.2019-0090,=,0.347
10.1123:ijsnem.2019-0090,=,0.08
10.1123:ijsnem.2019-0090,≤,0.05
10.1123:ijsnem.2019-0090,=,1
10.1123:ijsnem.2019-0090,=,0.513
10.1123:ijsnem.2019-0090,=,0.468
10.1123:ijsnem.2019-0090,<,0.001
10.1123:ijsnem.2019-0090,=,0.52
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,<,0.01
10.1123:ijsnem.2019-0090,<,0.001
10.1123:ijsnem.2019-0090,=,0.531
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,<,0.01
10.1123:ijsnem.2019-0090,=,0.08
10.1123:ijsnem.2019-0090,=,0.128
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,=,0.266
10.1123:ijsnem.2019-0090,=,0.001
10.1123:ijsnem.2019-0090,=,0.002
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,=,0.65
10.1123:ijsnem.2019-0090,=,0.765
10.1123:ijsnem.2019-0090,<,0.001
10.1123:ijsnem.2019-0090,<,0.001
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,<,0.01
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,<,0.01
10.1123:ijsnem.2019-0090,=,0.466
10.1123:ijsnem.2019-0090,=,0.633
10.1123:ijsnem.2019-0090,>,0.05
10.1123:ijsnem.2019-0090,=,0.347
10.1123:ijsnem.2019-0090,=,0.127
10.1123:ijsnem.2019-0090,<,0.01
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,<,0.01
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0090,<,0.01
10.1123:ijsnem.2019-0090,<,0.05
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,<,0.05
10.1123:ijsnem.2019-0176,>,0.05
10.1123:ijsnem.2019-0176,>,0.05
10.1123:ijsnem.2019-0176,=,0.05
10.1123:ijsnem.2019-0176,<,0.05
10.1123:ijsnem.2019-0176,>,0.05
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,>,0.05
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,>,0.05
10.1123:ijsnem.2019-0176,<,0.05
10.1123:ijsnem.2019-0176,>,0.05
10.1123:ijsnem.2019-0176,=,0.001
10.1123:ijsnem.2019-0176,<,0.001
10.1123:ijsnem.2019-0176,<,0.001
10.1123:ijsnem.2019-0176,<,0.001
10.1123:ijsnem.2019-0176,=,0.033
10.1123:ijsnem.2019-0176,>,0.05
10.1123:ijsnem.2019-0176,>,0.05
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,=,0.022
10.1123:ijsnem.2019-0176,=,0.014
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,<,0.01
10.1123:ijsnem.2019-0176,=,0.73
10.1123:ijsnem.2019-0211,>,0.05
10.1123:ijsnem.2019-0211,=,0.039
10.1123:ijsnem.2019-0211,=,0.026
10.1123:ijsnem.2019-0211,=,0.44
10.1123:ijsnem.2019-0211,=,0.83
10.1123:ijsnem.2019-0211,=,0.039
10.1123:ijsnem.2019-0211,<,0.01
10.1123:ijsnem.2019-0211,=,0.37
10.1123:ijsnem.2019-0211,=,0.54
10.1123:ijsnem.2019-0211,=,0.01
10.1123:ijsnem.2019-0211,<,0.01
10.1123:ijsnem.2019-0211,=,0.02
10.1123:ijsnem.2019-0211,=,0.99
10.1123:ijsnem.2019-0211,=,0.2
10.1123:ijsnem.2019-0211,>,0.05
10.1123:ijsnem.2019-0211,>,0.05
10.1123:ijsnem.2019-0211,>,0.05
10.1123:ijsnem.2019-0211,=,0.44
10.1123:ijsnem.2019-0211,=,0.48
10.1123:ijsnem.2019-0211,=,0.026
10.1123:ijsnem.2019-0211,=,0.004
10.1123:ijsnem.2019-0211,=,0.11
10.1123:ijsnem.2019-0211,=,0.74
10.1123:ijsnem.2019-0211,=,0.004
10.1123:ijsnem.2019-0211,=,0.12
10.1123:ijsnem.2019-0211,=,0.84
10.1123:ijsnem.2019-0211,>,0.05
10.1123:ijsnem.2019-0211,>,0.05
10.1123:ijsnem.2019-0211,>,0.05
10.1123:ijsnem.2019-0211,<,0.05
10.1123:ijsnem.2019-0275,<,0.05
10.1123:ijsnem.2019-0275,<,0.05
10.1123:ijsnem.2019-0275,<,0.05
10.1123:ijsnem.2019-0275,=,0.25
10.1123:ijsnem.2019-0275,<,0.05
10.1123:ijsnem.2019-0275,=,0.71
10.1123:ijsnem.2019-0275,=,0.258
10.1123:ijsnem.2019-0275,=,0.006
10.1123:ijsnem.2019-0275,<,0.001
10.1123:ijsnem.2019-0275,=,0.299
10.1123:ijsnem.2019-0275,<,0.001
10.1123:ijsnem.2019-0275,<,0.001
10.1123:ijsnem.2019-0275,<,0.001
10.1123:ijsnem.2019-0275,=,0.019
10.1123:ijsnem.2019-0275,=,0.012
10.1123:ijsnem.2019-0275,=,0.016
10.1123:ijsnem.2019-0275,=,0.002
10.1123:ijsnem.2019-0275,=,0.021
10.1123:ijsnem.2019-0275,<,0.001
10.1123:ijsnem.2019-0275,=,0.016
10.1123:ijsnem.2019-0275,=,0.023
10.1123:ijsnem.2019-0275,<,0.001
10.1123:ijsnem.2019-0275,=,0.005
10.1123:ijsnem.2019-0275,=,0.001
10.1123:ijsnem.2019-0275,=,0.025
10.1123:ijsnem.2019-0275,=,0.849
10.1123:ijsnem.2019-0275,<,0.05
10.1123:ijsnem.2019-0308,=,0.92
10.1123:ijsnem.2019-0308,=,0.24
10.1123:ijsnem.2019-0308,=,0.55
10.1123:ijsnem.2019-0308,=,0.55
10.1123:ijsnem.2019-0308,=,0.59
10.1123:ijsnem.2019-0308,=,0.2
10.1123:ijsnem.2019-0308,=,0.57
10.1123:ijsnem.2019-0308,=,0.87
10.1123:ijsnem.2019-0308,=,0.49
10.1123:ijsnem.2019-0308,=,0.03
10.1123:ijsnem.2019-0308,=,0.94
10.1123:ijsnem.2019-0308,=,0.57
10.1123:ijsnem.2019-0308,=,0.55
10.1123:ijsnem.2019-0308,=,0.34
10.1123:ijsnem.2019-0308,≤,0.005
10.1123:ijsnem.2019-0308,<,0.01
10.1123:ijsnem.2019-0308,<,0.01
10.1123:ijsnem.2019-0308,=,0.88
10.1123:ijsnem.2019-0308,=,0.16
10.1123:ijsnem.2019-0308,=,0.39
10.1123:ijsnem.2019-0308,=,0.09
10.1123:ijsnem.2019-0308,=,0.44
10.1123:ijsnem.2019-0308,=,0.21
10.1123:ijsnem.2019-0308,=,0.51
10.1123:ijsnem.2019-0308,=,0.36
10.1123:ijsnem.2019-0308,=,0.13
10.1123:ijsnem.2019-0308,=,0.02
10.1123:ijsnem.2019-0308,=,0.19
10.1123:ijsnem.2019-0308,=,0.02
10.1123:ijsnem.2019-0308,=,0.59
10.1123:ijsnem.2019-0308,=,0.06
10.1123:ijsnem.2019-0308,=,0.29
10.1123:ijsnem.2019-0308,=,0.19
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,=,0.005
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,=,0.76
10.1123:ijsnem.2019-0308,=,0.13
10.1123:ijsnem.2019-0308,=,0.69
10.1123:ijsnem.2019-0308,=,0.18
10.1123:ijsnem.2019-0308,=,0.78
10.1123:ijsnem.2019-0308,=,0.14
10.1123:ijsnem.2019-0308,=,0.38
10.1123:ijsnem.2019-0308,=,0.19
10.1123:ijsnem.2019-0308,=,0.55
10.1123:ijsnem.2019-0308,=,0.59
10.1123:ijsnem.2019-0308,=,0.57
10.1123:ijsnem.2019-0308,=,0.49
10.1123:ijsnem.2019-0308,=,0.94
10.1123:ijsnem.2019-0308,=,0.55
10.1123:ijsnem.2019-0308,=,0.96
10.1123:ijsnem.2019-0308,=,0.92
10.1123:ijsnem.2019-0308,=,0.004
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,=,0.003
10.1123:ijsnem.2019-0308,=,0.001
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,=,0.009
10.1123:ijsnem.2019-0308,=,0.012
10.1123:ijsnem.2019-0308,=,0.02
10.1123:ijsnem.2019-0308,=,0.34
10.1123:ijsnem.2019-0308,=,0.12
10.1123:ijsnem.2019-0308,=,0.19
10.1123:ijsnem.2019-0308,=,0.09
10.1123:ijsnem.2019-0308,=,0.44
10.1123:ijsnem.2019-0308,=,0.44
10.1123:ijsnem.2019-0308,=,0.18
10.1123:ijsnem.2019-0308,=,0.15
10.1123:ijsnem.2019-0308,=,0.55
10.1123:ijsnem.2019-0308,=,0.19
10.1123:ijsnem.2019-0308,=,0.87
10.1123:ijsnem.2019-0308,=,0.03
10.1123:ijsnem.2019-0308,=,0.57
10.1123:ijsnem.2019-0308,=,0.34
10.1123:ijsnem.2019-0308,=,0.29
10.1123:ijsnem.2019-0308,=,0.24
10.1123:ijsnem.2019-0308,=,0.001
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,<,0.001
10.1123:ijsnem.2019-0308,=,0.001
10.1123:ijsnem.2019-0308,=,0.001
10.1123:ijsnem.2019-0308,=,0.07
10.1123:ijsnem.2019-0308,=,0.21
10.1123:ijsnem.2019-0308,=,0.29
10.1123:ijsnem.2019-0308,<,0.01
10.1123:ijsnem.2019-0308,<,0.01
10.1123:ijsnem.2019-0312,<,0.05
10.1123:ijsnem.2019-0312,<,0.05
10.1123:ijsnem.2019-0312,>,0.05
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,>,0.05
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,>,0.05
10.1123:ijsnem.2019-0312,=,0.67
10.1123:ijsnem.2019-0312,=,0.9
10.1123:ijsnem.2019-0312,=,0.51
10.1123:ijsnem.2019-0312,=,0.36
10.1123:ijsnem.2019-0312,=,0.63
10.1123:ijsnem.2019-0312,=,0.99
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,>,0.05
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,>,0.05
10.1123:ijsnem.2019-0312,>,0.05
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0312,=,0.02
10.1123:ijsnem.2019-0312,>,0.05
10.1123:ijsnem.2019-0312,<,0.05
10.1123:ijsnem.2019-0312,<,0.05
10.1123:ijsnem.2019-0312,>,0.05
10.1123:ijsnem.2019-0312,<,0.01
10.1123:ijsnem.2019-0359,=,0.08
10.1123:ijsnem.2019-0359,=,0.026
10.1123:ijsnem.2019-0359,=,0.016
10.1123:ijsnem.2019-0359,<,0.05
10.1123:ijsnem.2019-0359,=,0.58
10.1123:ijsnem.2019-0359,=,0.08
10.1123:ijsnem.2019-0359,=,0.027
10.1123:ijsnem.2019-0359,<,0.05
10.1123:ijsnem.2019-0359,<,0.05
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,=,0.553
10.1123:ijsnem.2020-0031,=,0.263
10.1123:ijsnem.2020-0031,=,0.525
10.1123:ijsnem.2020-0031,=,0.383
10.1123:ijsnem.2020-0031,=,0.696
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,=,0.63
10.1123:ijsnem.2020-0031,<,0.05
10.1123:ijsnem.2020-0031,=,0.04
10.1123:ijsnem.2020-0031,=,0.029
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,=,0.025
10.1123:ijsnem.2020-0031,<,0.001
10.1123:ijsnem.2020-0031,=,0.496
10.1123:ijsnem.2020-0031,=,0.39
10.1123:ijsnem.2020-0031,=,0.147
10.1123:ijsnem.2020-0031,=,0.008
10.1123:ijsnem.2020-0031,<,0.05
10.1123:ijsnem.2020-0031,<,0.05
10.1123:ijsnem.2020-0034,=,0.128
10.1123:ijsnem.2020-0034,<,0.001
10.1123:ijsnem.2020-0034,<,0.001
10.1123:ijsnem.2020-0034,<,0.875
10.1123:ijsnem.2020-0034,<,0.05
10.1123:ijsnem.2020-0034,=,0.128
10.1123:ijsnem.2020-0034,=,0.457
10.1123:ijsnem.2020-0034,<,0.001
10.1123:ijsnem.2020-0034,<,0.001
10.1123:ijsnem.2020-0034,<,0.001
10.1123:ijsnem.2020-0034,=,0.875
10.1123:ijsnem.2020-0034,<,0.001
10.1123:ijsnem.2020-0051,<,0.05
10.1123:ijsnem.2020-0051,=,0.77
10.1123:ijsnem.2020-0051,=,0.013
10.1123:ijsnem.2020-0051,<,0.05
10.1123:ijsnem.2020-0051,<,0.05
10.1123:ijsnem.2020-0051,=,0.009
10.1123:ijsnem.2020-0051,>,0.05
10.1123:ijsnem.2020-0051,>,0.05
10.1123:ijsnem.2020-0051,>,0.05
10.1123:ijsnem.2020-0051,<,0.05
